x,y,z
563057.9445259982,6187072.740498708,148.63912963867188
563057.9551633759,6187072.731323322,148.63902282714844
563057.965665165,6187072.731475972,148.63893127441406
563057.976166954,6187072.731628622,148.63885498046875
563057.9919196378,6187072.731857596,148.6387939453125
563058.0024214268,6187072.732010245,148.6387481689453
563058.0129232163,6187072.732162896,148.6387176513672
563058.0339267943,6187072.732468194,148.63868713378906
563058.049679478,6187072.732697168,148.6387176513672
563058.0601812671,6187072.732849819,148.6387481689453
563058.0706830566,6187072.733002468,148.63877868652344
563058.0811848457,6187072.733155118,148.63882446289062
563058.0969375294,6187072.733384093,148.6388397216797
563058.1074393184,6187072.733536742,148.64024353027344
563058.1284428969,6187072.733842042,148.6403045654297
563058.1546973697,6187072.734223667,148.640380859375
563058.1651991587,6187072.734376316,148.6404266357422
563058.1757009476,6187072.734528968,148.64047241210938
563058.1862027372,6187072.734681617,148.64051818847656
563058.2019554204,6187072.734910592,148.64056396484375
563058.21245721,6187072.735063242,148.64060974121094
563058.222958999,6187072.735215892,148.64065551757812
563058.2335963768,6187072.7260405095,148.64068603515625
563058.2493490606,6187072.726269483,148.64068603515625
563058.2598508496,6187072.726422134,148.64068603515625
563058.2703526391,6187072.726574784,148.64068603515625
563058.2861053229,6187072.726803759,148.6406707763672
563058.2966071119,6187072.726956409,148.64064025878906
563058.307108901,6187072.72710906,148.64060974121094
563058.3228615848,6187072.727338036,148.6405792236328
563058.3333633739,6187072.727490686,148.6405487060547
563058.3438651633,6187072.727643336,148.64202880859375
563058.3543669523,6187072.727795986,148.64198303222656
563058.3701196362,6187072.728024961,148.64193725585938
563058.3806214252,6187072.728177613,148.64186096191406
563058.396374109,6187072.728406589,148.6417694091797
563058.4173776871,6187072.72871189,148.64157104492188
563058.4436321603,6187072.729093516,148.641357421875
563058.4541339494,6187072.729246167,148.64125061035156
563058.4698866331,6187072.729475143,148.64114379882812
563058.4803884221,6187072.729627794,148.6410369873047
563058.4961411059,6187072.72985677,148.64093017578125
563058.5066428949,6187072.73000942,148.64083862304688
563058.517144684,6187072.730162071,148.64076232910156
563058.5328973678,6187072.730391048,148.6406707763672
563058.5435347469,6187072.721215664,148.64059448242188
563058.5592874303,6187072.72144464,148.64053344726562
563058.5697892196,6187072.721597291,148.64047241210938
563058.5855419035,6187072.721826268,148.64041137695312
563058.5960436926,6187072.721978919,148.6414794921875
563058.6222981655,6187072.722360547,148.6414031982422
563058.6327999545,6187072.722513197,148.64138793945312
563058.6485526382,6187072.722742174,148.64138793945312
563058.6590544278,6187072.722894825,148.64138793945312
563058.6748071112,6187072.723123802,148.64138793945312
563058.6853089007,6187072.723276453,148.6414031982422
563058.7010615844,6187072.723505431,148.64141845703125
563058.7273160573,6187072.723887058,148.64144897460938
563058.7378178464,6187072.72403971,148.64146423339844
563058.7535705302,6187072.724268687,148.64146423339844
563058.7640723193,6187072.724421337,148.6414794921875
563058.7798250031,6187072.724650315,148.64149475097656
563058.7903267922,6187072.724802968,148.64149475097656
563058.8060794759,6187072.725031944,148.64149475097656
563058.8218321598,6187072.725260921,148.64149475097656
563058.8324695389,6187072.716085538,148.6414794921875
563058.8482222228,6187072.716314517,148.64146423339844
563058.8587240123,6187072.716467168,148.64251708984375
563058.8744766957,6187072.716696146,148.64247131347656
563058.900731169,6187072.717077775,148.64236450195312
563058.9112329581,6187072.717230426,148.64227294921875
563058.9269856419,6187072.717459404,148.6421661376953
563058.937487431,6187072.717612055,148.6420440673828
563058.9532401148,6187072.717841033,148.6418914794922
563058.9689927987,6187072.718070012,148.6417236328125
563058.9794945878,6187072.718222663,148.6415252685547
563058.9952472716,6187072.7184516415,148.64132690429688
563059.0109999554,6187072.71868062,148.64112854003906
563059.0215017445,6187072.718833271,148.6409149169922
563059.0372544284,6187072.71906225,148.64071655273438
563059.0530071121,6187072.719291228,148.6405029296875
563059.0635089013,6187072.719443879,148.6403045654297
563059.0792615851,6187072.719672858,148.64012145996094
563059.0950142689,6187072.719901836,148.6399383544922
563059.1055160579,6187072.720054488,148.63980102539062
563059.1214043326,6187072.710955434,148.63966369628906
563059.1317705313,6187072.7204361195,148.64085388183594
563059.1634114893,6187072.711566042,148.64071655273438
563059.1791641732,6187072.711795022,148.6406707763672
563059.1896659624,6187072.711947674,148.64065551757812
563059.2054186462,6187072.712176652,148.64064025878906
563059.2211713301,6187072.712405631,148.64064025878906
563059.2316731196,6187072.7125582835,148.640625
563059.247425803,6187072.712787262,148.64059448242188
563059.2631784868,6187072.713016241,148.64056396484375
563059.2789311707,6187072.71324522,148.6405029296875
563059.2894329602,6187072.713397873,148.64041137695312
563059.3051856437,6187072.713626852,148.6403045654297
563059.3209383276,6187072.713855831,148.64019775390625
563059.3524436952,6187072.714313789,148.63992309570312
563059.3629454843,6187072.714466442,148.63975524902344
563059.3944508521,6187072.714924401,148.63938903808594
563059.420705325,6187072.715306033,148.6402587890625
563059.4364580088,6187072.715535014,148.64004516601562
563059.4523462842,6187072.706435958,148.63983154296875
563059.468098968,6187072.706664938,148.63963317871094
563059.4838516519,6187072.706893917,148.63943481445312
563059.5101061249,6187072.70727555,148.6390380859375
563059.5258588088,6187072.70750453,148.6388702392578
563059.5416114928,6187072.707733509,148.63868713378906
563059.5573641766,6187072.707962491,148.63851928710938
563059.5888695443,6187072.708420451,148.63819885253906
563059.6046222282,6187072.708649431,148.63804626464844
563059.6203749117,6187072.708878411,148.63790893554688
563059.6361275956,6187072.709107392,148.63778686523438
563059.6466293851,6187072.709260045,148.63766479492188
563059.6623820686,6187072.709489025,148.63758850097656
563059.6781347524,6187072.709718006,148.63751220703125
563059.6938874363,6187072.709946985,148.637451171875
563059.7096401202,6187072.710175967,148.63739013671875
563059.725392804,6187072.710404947,148.6387481689453
563059.741145488,6187072.710633927,148.638671875
563059.7570337639,6187072.701534873,148.63858032226562
563059.7727864479,6187072.701763854,148.6384735107422
563059.7885391318,6187072.701992835,148.63836669921875
563059.8042918157,6187072.702221816,148.6382598876953
563059.8200444992,6187072.702450797,148.6381378173828
563059.8357971831,6187072.7026797775,148.63800048828125
563059.851549867,6187072.702908759,148.63783264160156
563059.8673025509,6187072.7031377405,148.63766479492188
563059.8830552348,6187072.703366721,148.63748168945312
563059.8988079188,6187072.7035957035,148.63729858398438
563059.9145606026,6187072.703824683,148.63711547851562
563059.9303132865,6187072.7040536655,148.63693237304688
563059.9460659705,6187072.704282647,148.63674926757812
563059.9618186543,6187072.704511628,148.63658142089844
563059.9775713378,6187072.70474061,148.6363983154297
563059.9933240217,6187072.7049695905,148.63624572753906
563060.0092122983,6187072.695870538,148.63609313964844
563060.0249649823,6187072.696099521,148.6359405517578
563060.0407176662,6187072.696328502,148.63702392578125
563060.0564703501,6187072.696557483,148.6368865966797
563060.087975718,6187072.697015446,148.6365966796875
563060.1037284019,6187072.697244429,148.63645935058594
563060.1194810859,6187072.697473411,148.6363067626953
563060.1352337694,6187072.697702393,148.6361541748047
563060.1562373481,6187072.698007704,148.63600158691406
563060.171990032,6187072.698236685,148.63583374023438
563060.1877427159,6187072.698465668,148.63568115234375
563060.2034953999,6187072.698694649,148.63551330566406
563060.2192480838,6187072.698923632,148.63534545898438
563060.2350007677,6187072.699152615,148.6351776123047
563060.2507534513,6187072.699381596,148.635009765625
563060.2717570299,6187072.699686907,148.6348419189453
563060.2876453071,6187072.690587857,148.63470458984375
563060.3033979911,6187072.690816838,148.6345672607422
563060.3191506751,6187072.691045823,148.6344451904297
563060.3349033591,6187072.691274804,148.63430786132812
563060.3506560426,6187072.6915037865,148.63418579101562
563060.3664087265,6187072.69173277,148.63540649414062
563060.3874123053,6187072.692038082,148.63526916503906
563060.4031649892,6187072.692267064,148.6351318359375
563060.4189176732,6187072.692496047,148.63497924804688
563060.4346703572,6187072.692725031,148.63482666015625
563060.4556739356,6187072.693030341,148.63465881347656
563060.4714266194,6187072.693259325,148.63449096679688
563060.4871793034,6187072.693488308,148.63429260253906
563060.5029319874,6187072.693717292,148.6341094970703
563060.5396882497,6187072.694251587,148.63372802734375
563060.5554409336,6187072.69448057,148.63352966308594
563060.5711936175,6187072.694709553,148.6333465576172
563060.5923327903,6187072.68568683,148.6331329345703
563060.6080854739,6187072.685915815,148.6329345703125
563060.6238381579,6187072.686144798,148.6327362060547
563060.6448417366,6187072.68645011,148.63253784179688
563060.6763471046,6187072.686908078,148.63217163085938
563060.6920997886,6187072.687137063,148.63198852539062
563060.7131033669,6187072.687442374,148.63316345214844
563060.7288560509,6187072.687671359,148.63302612304688
563060.744608735,6187072.687900343,148.6328887939453
563060.7656123133,6187072.688205656,148.63278198242188
563060.7813649973,6187072.68843464,148.6326904296875
563060.81812126,6187072.688968937,148.63250732421875
563060.849626628,6187072.689426907,148.63232421875
563060.8707658008,6187072.680404184,148.63223266601562
563060.9022711689,6187072.680862154,148.63198852539062
563060.9232747473,6187072.6811674675,148.63186645507812
563060.9390274313,6187072.681396453,148.6317138671875
563060.9547801153,6187072.681625438,148.63156127929688
563060.9757836942,6187072.681930752,148.6313934326172
563060.9915363782,6187072.682159736,148.63121032714844
563061.0072890621,6187072.682388722,148.63101196289062
563061.0282926406,6187072.682694036,148.6308135986328
563061.0440453246,6187072.682923021,148.630615234375
563061.0597980085,6187072.683152006,148.63211059570312
563061.080801587,6187072.683457321,148.63189697265625
563061.096554271,6187072.683686306,148.63169860839844
563061.112306955,6187072.683915291,148.63150024414062
563061.1333105338,6187072.6842206055,148.6313018798828
563061.1490632178,6187072.684449591,148.63111877441406
563061.1700667962,6187072.684754906,148.63095092773438
563061.1859550754,6187072.675655858,148.6308135986328
563061.2017077595,6187072.675884843,148.63067626953125
563061.2227113383,6187072.676190157,148.6305694580078
563061.2384640219,6187072.676419144,148.63047790527344
563061.2594676007,6187072.676724459,148.6304168701172
563061.2752202848,6187072.676953445,148.63040161132812
563061.2909729689,6187072.677182431,148.63046264648438
563061.3119765474,6187072.677487746,148.63055419921875
563061.3277292313,6187072.677716733,148.63072204589844
563061.3487328102,6187072.678022048,148.6309356689453
563061.3644854942,6187072.6782510355,148.6311798095703
563061.3802381783,6187072.678480022,148.63145446777344
563061.4012417567,6187072.678785336,148.63174438476562
563061.4169944407,6187072.679014324,148.63406372070312
563061.4327471247,6187072.679243311,148.6343231201172
563061.469638983,6187072.67044958,148.6346893310547
563061.4906425619,6187072.670754896,148.634765625
563061.506395246,6187072.670983884,148.63478088378906
563061.5273988245,6187072.671289199,148.63470458984375
563061.5431515086,6187072.671518186,148.63453674316406
563061.5641550873,6187072.671823503,148.63426208496094
563061.5799077714,6187072.67205249,148.6339111328125
563061.5956604555,6187072.672281478,148.63348388671875
563061.616664034,6187072.672586794,148.6330108642578
563061.632416718,6187072.672815781,148.6324920654297
563061.653420297,6187072.673121098,148.63192749023438
563061.6691729806,6187072.6733500855,148.63134765625
563061.6901765595,6187072.673655403,148.6307373046875
563061.7060648398,6187072.664556355,148.630126953125
563061.7270684184,6187072.664861673,148.6295166015625
563061.7638246814,6187072.665395977,148.6283721923828
563061.7795773655,6187072.665624966,148.62962341308594
563061.8005809439,6187072.665930283,148.6291961669922
563061.816333628,6187072.666159272,148.62881469726562
563061.853089891,6187072.666693577,148.6282501220703
563061.8740934696,6187072.666998895,148.62806701660156
563061.9108497326,6187072.667533201,148.62782287597656
563061.9266024163,6187072.66776219,148.6277313232422
563061.9476059952,6187072.668067508,148.62767028808594
563061.9633586792,6187072.668296497,148.6276092529297
563062.0002505388,6187072.659502771,148.62745666503906
563062.0212541177,6187072.659808089,148.6273651123047
563062.0580103805,6187072.660342397,148.62705993652344
563062.0737630646,6187072.660571385,148.62686157226562
563062.0947666435,6187072.660876705,148.62660217285156
563062.115770222,6187072.661182024,148.62631225585938
563062.1315229061,6187072.6614110125,148.62596130371094
563062.1472755902,6187072.661640002,148.62718200683594
563062.1682791691,6187072.6619453225,148.62677001953125
563062.1892827478,6187072.662250641,148.62631225585938
563062.2050354319,6187072.662479631,148.62582397460938
563062.2260390108,6187072.66278495,148.6253204345703
563062.2417916945,6187072.663013941,148.6248016357422
563062.262930871,6187072.653991225,148.624267578125
563062.28393445,6187072.654296545,148.62374877929688
563062.2996871338,6187072.654525535,148.6232452392578
563062.3206907127,6187072.654830855,148.6227569580078
563062.3364433969,6187072.655059845,148.622314453125
563062.3574469754,6187072.655365165,148.6218719482422
563062.3784505543,6187072.655670485,148.6214599609375
563062.3942032385,6187072.655899475,148.6210479736328
563062.4152068171,6187072.656204797,148.6206817626953
563062.4362103961,6187072.656510117,148.6203155517578
563062.4519630803,6187072.656739107,148.61996459960938
563062.4731022568,6187072.647716395,148.61962890625
563062.4941058359,6187072.648021715,148.61927795410156
563062.50985852,6187072.6482507065,148.61892700195312
563062.5308620987,6187072.648556027,148.61959838867188
563062.5676183618,6187072.649090339,148.61891174316406
563062.5886219405,6187072.64939566,148.61854553222656
563062.6043746246,6187072.649624651,148.6181640625
563062.6253782036,6187072.649929972,148.6177520751953
563062.6621344665,6187072.650464285,148.6168975830078
563062.6831380455,6187072.650769607,148.61643981933594
563062.7042772225,6187072.641746895,148.61599731445312
563062.7200299067,6187072.641975886,148.6155242919922
563062.7410334857,6187072.642281208,148.61505126953125
563062.7620370644,6187072.642586529,148.61456298828125
563062.7830406436,6187072.642891853,148.6140899658203
563062.7987933278,6187072.643120845,148.6136016845703
563062.8197969063,6187072.643426167,148.61312866210938
563062.8408004855,6187072.64373149,148.6126708984375
563062.8775567482,6187072.644265804,148.61178588867188
563062.8986959262,6187072.635243092,148.61134338378906
563062.919563906,6187072.64487645,148.61190795898438
563062.9354521892,6187072.635777408,148.6114959716797
563062.977459347,6187072.636388054,148.61073303222656
563062.998462926,6187072.636693378,148.61038208007812
563063.0142156102,6187072.63692237,148.6100311279297
563063.035219189,6187072.637227694,148.6096954345703
563063.0772263467,6187072.637838341,148.60903930664062
563063.0929790309,6187072.638067333,148.6087188720703
563063.1351217881,6187072.629349947,148.6080780029297
563063.1561253673,6187072.629655272,148.60772705078125
563063.1771289461,6187072.629960596,148.60736083984375
563063.1928816303,6187072.630189588,148.6069793701172
563063.2348887882,6187072.630800238,148.6061248779297
563063.2558923672,6187072.631105562,148.6056671142578
563063.276895946,6187072.6314108865,148.60520935058594
563063.2978995251,6187072.631716211,148.604736328125
563063.3136522094,6187072.631945204,148.6051788330078
563063.3346557881,6187072.63225053,148.6046905517578
563063.3557949672,6187072.62322782,148.60418701171875
563063.3767985459,6187072.6235331455,148.6037139892578
563063.3978021251,6187072.623838472,148.60324096679688
563063.4135548093,6187072.624067465,148.60275268554688
563063.4345583881,6187072.6243727915,148.60227966308594
563063.4555619673,6187072.624678115,148.60182189941406
563063.476565546,6187072.624983442,148.60137939453125
563063.5185727039,6187072.6255940925,148.60052490234375
563063.5395762831,6187072.625899418,148.60012817382812
563063.5554645677,6187072.616800379,148.59974670410156
563063.5764681465,6187072.617105706,148.59938049316406
563063.5974717258,6187072.617411031,148.59902954101562
563063.6184753046,6187072.617716358,148.5986785888672
563063.6394788837,6187072.618021685,148.59835815429688
563063.6604824625,6187072.618327011,148.59803771972656
563063.6814860418,6187072.618632336,148.5977325439453
563063.702489621,6187072.618937665,148.59742736816406
563063.7182423049,6187072.619166659,148.59791564941406
563063.7392458841,6187072.619471987,148.59759521484375
563063.7602494629,6187072.6197773125,148.59727478027344
563063.7813886428,6187072.610754605,148.59693908691406
563063.8023922221,6187072.611059932,148.59658813476562
563063.823395801,6187072.61136526,148.59622192382812
563063.8443993803,6187072.611670587,148.59584045410156
563063.865402959,6187072.611975915,148.595458984375
563063.8864065383,6187072.612281242,148.59506225585938
563063.9074101172,6187072.61258657,148.59466552734375
563063.9284136964,6187072.612891898,148.59426879882812
563063.9494172753,6187072.613197225,148.59385681152344
563063.9653055607,6187072.604098188,148.59344482421875
563063.98630914,6187072.604403515,148.59303283691406
563064.0073127189,6187072.604708844,148.59263610839844
563064.0283162983,6187072.605014172,148.5922393798828
563064.049319877,6187072.6053195,148.59185791015625
563064.0703234563,6187072.605624828,148.5914764404297
563064.0913270352,6187072.605930157,148.59109497070312
563064.1123306145,6187072.6062354855,148.5907440185547
563064.1333341934,6187072.606540815,148.59120178222656
563064.1543377726,6187072.606846144,148.5908966064453
563064.175341352,6187072.607151472,148.59060668945312
563064.1964805325,6187072.598128768,148.59034729003906
563064.2174841118,6187072.598434097,148.590087890625
563064.2384876908,6187072.598739426,148.58984375
563064.2594912701,6187072.599044755,148.589599609375
563064.280494849,6187072.5993500855,148.58934020996094
563064.3014984283,6187072.599655415,148.58909606933594
563064.3436411886,6187072.590938039,148.5885772705078
563064.3646447675,6187072.5912433695,148.58828735351562
563064.3856483469,6187072.591548699,148.58798217773438
563064.4066519259,6187072.59185403,148.587646484375
563064.4224046102,6187072.592083027,148.58731079101562
563064.4434081896,6187072.592388357,148.58694458007812
563064.4644117686,6187072.592693687,148.58656311035156
563064.5064189269,6187072.593304349,148.58575439453125
563064.5275581087,6187072.584281647,148.58531188964844
563064.5484260852,6187072.593915011,148.58572387695312
563064.5694296645,6187072.594220341,148.58523559570312
563064.6115724255,6187072.585502969,148.58424377441406
563064.6325760048,6187072.5858083,148.58377075195312
563064.6745831632,6187072.586418963,148.5828857421875
563064.6955867423,6187072.586724295,148.58248901367188
