x,y,z
562770.636471903,6186463.393505691,146.95631408691406
562770.6522267924,6186463.393733608,146.9561004638672
562770.6628649946,6186463.38455752,146.95599365234375
562770.6786198841,6186463.384785436,146.95578002929688
562770.6838715136,6186463.384861409,146.95567321777344
562770.6943747734,6186463.385013352,146.95558166503906
562770.7048780329,6186463.3851652965,146.9554901123047
562770.7102646058,6186463.375913238,146.95541381835938
562770.7207678653,6186463.376065182,146.955322265625
562770.7260194952,6186463.376141154,146.95526123046875
562770.7365227548,6186463.376293099,146.9552001953125
562770.7470260141,6186463.376445042,146.95513916015625
562770.7524125872,6186463.367192984,146.95510864257812
562770.7734191061,6186463.367496872,146.95501708984375
562770.7786707361,6186463.367572844,146.9549560546875
562770.7891739956,6186463.367724788,146.9549102783203
562770.7998121983,6186463.358548702,146.95407104492188
562770.8208187177,6186463.35885259,146.95399475097656
562770.8314569205,6186463.349676505,146.95394897460938
562770.8472118101,6186463.349904421,146.953857421875
562770.8577150695,6186463.350056366,146.9538116455078
562770.8682183295,6186463.35020831,146.9537811279297
562770.8788565324,6186463.341032224,146.95376586914062
562770.8841081624,6186463.341108196,146.9537353515625
562770.894611422,6186463.34126014,146.95370483398438
562770.9051146816,6186463.341412084,146.95367431640625
562770.9157528845,6186463.3322359985,146.95362854003906
562770.9262561444,6186463.332387944,146.9535675048828
562770.936759404,6186463.332539889,146.95347595214844
562770.9472626636,6186463.332691834,146.95335388183594
562770.9577659232,6186463.332843779,146.9532012939453
562770.9789073864,6186463.323819636,146.9528350830078
562770.989410646,6186463.323971582,146.95262145996094
562771.0000488491,6186463.314795495,146.95188903808594
562771.0105521092,6186463.314947439,146.95167541503906
562771.0210553688,6186463.315099385,146.9514923095703
562771.0315586285,6186463.31525133,146.9513397216797
562771.0421968322,6186463.306075244,146.9512481689453
562771.0632033515,6186463.306379135,146.95123291015625
562771.0789582413,6186463.306607052,146.95127868652344
562771.0895964446,6186463.297430965,146.95132446289062
562771.1000997047,6186463.29758291,146.9513397216797
562771.1211062241,6186463.297886801,146.95135498046875
562771.1317444276,6186463.288710714,146.95135498046875
562771.1422476877,6186463.288862659,146.95135498046875
562771.1527509474,6186463.289014605,146.9513397216797
562771.1632542071,6186463.28916655,146.95130920410156
562771.1791440408,6186463.280066437,146.95126342773438
562771.1896473005,6186463.280218383,146.95120239257812
562771.2001505607,6186463.280370328,146.95115661621094
562771.2106538204,6186463.280522273,146.95106506347656
562771.2265436542,6186463.271422161,146.95045471191406
562771.2475501738,6186463.271726051,146.9502716064453
562771.2634400077,6186463.262625939,146.95021057128906
562771.2739432675,6186463.2627778845,146.9501953125
562771.2844465277,6186463.262929831,146.9501953125
562771.3108396215,6186463.253981663,146.95022583007812
562771.3213428813,6186463.254133609,146.9502410888672
562771.3318461411,6186463.254285554,146.95028686523438
562771.347601031,6186463.254513474,146.9503936767578
562771.3582392355,6186463.245337388,146.9505157470703
562771.3687424953,6186463.245489333,146.9506378173828
562771.3844973852,6186463.245717251,146.9507293701172
562771.4056388492,6186463.236693112,146.9508056640625
562771.4213937393,6186463.236921031,146.95082092285156
562771.4318969991,6186463.237072976,146.9508514404297
562771.4477868336,6186463.227972864,146.9508819580078
