x,y,z
562769.5771897602,6186412.072605515,146.7853546142578
562769.5767849458,6186412.100589607,146.78614807128906
562769.5765150695,6186412.119245668,146.786865234375
562769.5762451933,6186412.13790173,146.7875518798828
562769.5759753169,6186412.15655779,146.78814697265625
562769.5757054407,6186412.175213852,146.7886505126953
562769.5753006262,6186412.203197943,146.7890167236328
562769.57503075,6186412.221854005,146.7892608642578
562769.5747608737,6186412.240510066,146.78941345214844
562769.5744909975,6186412.259166127,146.78948974609375
562769.574086183,6186412.287150218,146.7894744873047
562769.5790679981,6186412.30588225,146.78936767578125
562769.5787981218,6186412.324538312,146.7891845703125
562769.5783933073,6186412.352522403,146.7889404296875
562769.578123431,6186412.371178464,146.78866577148438
562769.5778535547,6186412.389834526,146.78836059570312
562769.5774487403,6186412.417818619,146.78810119628906
562769.5771788639,6186412.436474679,146.78787231445312
562769.5765041731,6186412.483114831,146.7876739501953
562769.5814859883,6186412.501846864,146.78744506835938
562769.581216112,6186412.520502924,146.78750610351562
562769.5755596061,6186412.548411047,146.78765869140625
562769.5748849153,6186412.595051198,146.7882537841797
562769.5746150389,6186412.61370726,146.78866577148438
562769.5742102244,6186412.641691352,146.78912353515625
562769.5739403482,6186412.660347413,146.7896270751953
562769.5736704719,6186412.679003473,146.79019165039062
562769.5732656574,6186412.706987566,146.79080200195312
562769.5729957811,6186412.725643628,146.79141235351562
562769.5725909666,6186412.753627719,146.79200744628906
562769.5723210903,6186412.772283781,146.79257202148438
562769.5719162758,6186412.800267872,146.79306030273438
562769.5716463994,6186412.8189239325,146.79345703125
562769.571241585,6186412.846908025,146.7937469482422
562769.5709717086,6186412.8655640865,146.7939453125
562769.5705668941,6186412.8935481785,146.79403686523438
562769.5702970178,6186412.91220424,146.7940216064453
562769.574874018,6186412.958920363,146.79367065429688
562769.5744692035,6186412.986904454,146.79327392578125
562769.5741993272,6186413.005560516,146.7928009033203
562769.5737945127,6186413.033544608,146.7923126220703
562769.573389698,6186413.0615287,146.7918243408203
562769.5727150072,6186413.1081688525,146.79083251953125
562769.5724451309,6186413.1268249145,146.7903594970703
562769.5720403163,6186413.154809006,146.78990173339844
562769.5716355018,6186413.182793098,146.78953552246094
562769.5713656255,6186413.2014491595,146.7892608642578
562769.5709608109,6186413.229433252,146.7890625
562769.5705559964,6186413.257417343,146.78897094726562
562769.57028612,6186413.276073403,146.7889862060547
562769.5698813056,6186413.304057496,146.78916931152344
562769.5692066146,6186413.350697649,146.79000854492188
562769.5688018,6186413.378681741,146.79055786132812
562769.5685319237,6186413.397337802,146.79116821289062
562769.5681271092,6186413.425321894,146.79183959960938
562769.5729739846,6186413.453381956,146.79217529296875
562769.57256917,6186413.481366048,146.79296875
562769.5722992937,6186413.500022108,146.79380798339844
562769.5714896645,6186413.555990293,146.7954559326172
562769.5712197882,6186413.574646354,146.7962188720703
562769.570410159,6186413.630614539,146.7976837158203
562769.5701402825,6186413.649270599,146.79833984375
562769.5693306534,6186413.705238782,146.79945373535156
562769.5689258388,6186413.733222874,146.79991149902344
562769.5686559624,6186413.751878936,146.80029296875
562769.5682511479,6186413.779863027,146.8006134033203
562769.5674415187,6186413.835831212,146.80101013183594
562769.567036704,6186413.863815303,146.8011016845703
562769.5667668276,6186413.882471363,146.80113220214844
562769.566362013,6186413.910455456,146.80111694335938
562769.5659571984,6186413.938439549,146.80105590820312
562769.5708040736,6186413.966499612,146.80059814453125
562769.570399259,6186413.994483702,146.8004913330078
562769.5697245679,6186414.041123855,146.8002471923828
562769.5693197532,6186414.069107947,146.8001708984375
562769.5689149386,6186414.097092039,146.80029296875
562769.568510124,6186414.125076132,146.80062866210938
562769.5681053094,6186414.153060224,146.80113220214844
562769.5677004947,6186414.181044315,146.80177307128906
562769.5674306182,6186414.199700376,146.80247497558594
562769.5670258036,6186414.227684469,146.80316162109375
562769.566620989,6186414.25566856,146.80381774902344
562769.5662161744,6186414.283652652,146.80441284179688
562769.5658113597,6186414.311636744,146.80490112304688
562769.5654065451,6186414.339620835,146.80532836914062
562769.5650017303,6186414.367604928,146.8057098388672
562769.5645969157,6186414.39558902,146.80601501464844
562769.5643270393,6186414.41424508,146.8062744140625
562769.5582657208,6186414.470137293,146.8067169189453
562769.5631125954,6186414.498197357,146.80674743652344
562769.562302966,6186414.55416554,146.80699157714844
562769.5618981514,6186414.582149632,146.80706787109375
562769.5614933367,6186414.610133725,146.80714416503906
562769.5610885221,6186414.638117816,146.80715942382812
562769.5606837075,6186414.666101907,146.80709838867188
562769.5602788927,6186414.694085998,146.80699157714844
562769.5651257669,6186414.722146061,146.8068389892578
562769.5647209522,6186414.750130153,146.8066864013672
562769.5643161375,6186414.778114244,146.8065643310547
562769.5639113227,6186414.806098339,146.80642700195312
562769.5635065081,6186414.83408243,146.80630493164062
562769.5631016934,6186414.862066521,146.8062286376953
562769.5626968787,6186414.890050613,146.80618286132812
562769.562292064,6186414.918034706,146.80616760253906
562769.5618872492,6186414.946018797,146.80621337890625
562769.5614824345,6186414.974002888,146.8063201904297
562769.5610776198,6186415.00198698,146.80650329589844
562769.5606728052,6186415.029971073,146.80679321289062
562769.5655196784,6186415.058031135,146.8070526123047
562769.5703665521,6186415.086091197,146.80758666992188
562769.5695569225,6186415.142059381,146.80894470214844
562769.5691521077,6186415.170043473,146.80970764160156
562769.5683424781,6186415.226011656,146.81129455566406
562769.5675328486,6186415.281979841,146.8127899169922
562769.5671280338,6186415.309963932,146.81341552734375
562769.566723219,6186415.337948024,146.81396484375
562769.5663184042,6186415.365932116,146.81442260742188
562769.5659135894,6186415.393916208,146.81475830078125
562769.5655087746,6186415.421900301,146.8150177001953
562769.5651039598,6186415.449884393,146.81524658203125
562769.564699145,6186415.477868483,146.81541442871094
562769.5642943302,6186415.505852575,146.81549072265625
562769.5638895154,6186415.533836668,146.8155059814453
562769.5629449475,6186415.599132883,146.81561279296875
562769.5677918205,6186415.627192944,146.81573486328125
562769.5673870057,6186415.655177037,146.8160400390625
562769.5669821908,6186415.683161129,146.81637573242188
562769.5661725611,6186415.739129312,146.8170928955078
562769.5657677463,6186415.767113404,146.81748962402344
562769.5653629313,6186415.795097497,146.8179168701172
562769.5648231782,6186415.83240962,146.81838989257812
562769.5644183634,6186415.860393711,146.81887817382812
562769.5640135485,6186415.888377802,146.81935119628906
562769.5636087337,6186415.916361895,146.81982421875
562769.5632039189,6186415.9443459865,146.82028198242188
562769.562799104,6186415.972330079,146.82069396972656
562769.5623942892,6186416.000314171,146.82107543945312
562769.5618545361,6186416.037626294,146.8214569091797
562769.5614497211,6186416.0656103855,146.82183837890625
562769.5610449063,6186416.0935944775,146.82223510742188
562769.5658917782,6186416.121654539,146.82264709472656
562769.5654869633,6186416.149638631,146.82305908203125
562769.5650821484,6186416.177622724,146.823486328125
562769.5699290205,6186416.205682785,146.8242950439453
562769.5693892672,6186416.24299491,146.82470703125
562769.5685796374,6186416.298963092,146.825439453125
562769.5681748225,6186416.326947184,146.8258514404297
562769.5672302543,6186416.392243398,146.8267822265625
562769.5664206244,6186416.448211582,146.8277587890625
562769.5660158094,6186416.476195675,146.82818603515625
562769.5650712412,6186416.541491888,146.8290252685547
562769.5646664263,6186416.569475981,146.82943725585938
562769.5642616113,6186416.597460073,146.829833984375
562769.5638567964,6186416.625444166,146.8302001953125
562769.5629122282,6186416.690740381,146.83078002929688
562769.5625074132,6186416.718724472,146.8309783935547
562769.561562845,6186416.7840206865,146.83094787597656
562769.5664097163,6186416.812080749,146.831298828125
562769.5660049013,6186416.840064842,146.8311004638672
562769.5656000864,6186416.868048933,146.8308563232422
562769.565060333,6186416.905361054,146.83067321777344
562769.564655518,6186416.933345148,146.83056640625
562769.564250703,6186416.96132924,146.83053588867188
562769.5637109496,6186416.998641362,146.83056640625
562769.5633061347,6186417.026625454,146.83059692382812
562769.5629013197,6186417.054609547,146.8306121826172
562769.5624965046,6186417.082593638,146.8306427001953
562769.5567050654,6186417.119829792,146.83071899414062
562769.5563002503,6186417.147813883,146.83082580566406
562769.5558954354,6186417.175797975,146.83099365234375
562769.5553556822,6186417.213110098,146.83123779296875
562769.5602025529,6186417.24117016,146.8315887451172
562769.559797738,6186417.2691542525,146.83206176757812
562769.5592579846,6186417.306466375,146.83262634277344
562769.5588531696,6186417.334450467,146.8332061767578
562769.5584483545,6186417.3624345595,146.83377075195312
